audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-0090,codex-manual,2026-05-04,supported,good,good,,Sodium valproate can cause an SIADH like syndrome.
tmkp-2026-04-21-edge-audit-batch-002-0091,codex-manual,2026-05-04,unsupported,bad,good,negation_or_hedging,There were no cardiac failure events in nintedanib patients.
tmkp-2026-04-21-edge-audit-batch-002-0092,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Hyper means hyper responsiveness not hyperkalemic periodic paralysis.
tmkp-2026-04-21-edge-audit-batch-002-0093,codex-manual,2026-05-04,partially_supported,partial,bad,normalization_error,Cobicistat increases risk of iatrogenic Cushing syndrome not hyperaldosteronism.
tmkp-2026-04-21-edge-audit-batch-002-0094,codex-manual,2026-05-04,supported,good,good,,Acute renal failure developed after tetracycline dose.
tmkp-2026-04-21-edge-audit-batch-002-0095,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_context,Physostigmine is used as a model for motion sickness and space adaptation syndrome.
tmkp-2026-04-21-edge-audit-batch-002-0096,codex-manual,2026-05-04,supported,good,good,,Tisagenlecleucel treated patients developed multiple organ dysfunction syndrome.
tmkp-2026-04-21-edge-audit-batch-002-0097,codex-manual,2026-05-04,supported,good,good,,Excess iron deposition may cause cirrhosis.
tmkp-2026-04-21-edge-audit-batch-002-0098,codex-manual,2026-05-04,unsupported,bad,good,inverse_deficiency_context,Alpha-1 antitrypsin deficiency allows inflammation leading to emphysema.
tmkp-2026-04-21-edge-audit-batch-002-0099,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,FCD is not fleck corneal dystrophy in this DHEA animal context.
tmkp-2026-04-21-edge-audit-batch-002-0100,codex-manual,2026-05-04,supported,good,good,,Pulmonary edema occurred after intravenous ergonovine injection.
